Thời gian,Lưu lượng(m3/h)(*),Áp lực(m),Tổng Thuận(m3),Tổng Nghịch(m3),Áp Lực (bar),Unnamed: 6
4/24/2023 0:00,116,17.5,"3,043,742","7,039",1.75,2404202300
4/24/2023 1:00,116,18.0,"3,043,863","7,039",1.8,2404202301
4/24/2023 2:00,136,19.0,"3,043,988","7,039",1.9,2404202302
4/24/2023 3:00,120,19.5,"3,044,112","7,040",1.95,2404202303
4/24/2023 4:00,128,19.5,"3,044,235","7,040",1.95,2404202304
4/24/2023 5:00,120,19.0,"3,044,357","7,040",1.9,2404202305
4/24/2023 6:00,136,16.5,"3,044,486","7,040",1.65,2404202306
4/24/2023 7:00,156,15.0,"3,044,646","7,041",1.5,2404202307
4/24/2023 8:00,188,16.0,"3,044,816","7,041",1.6,2404202308
4/24/2023 9:00,156,16.0,"3,044,984","7,043",1.6,2404202309
4/24/2023 10:00,156,16.0,"3,045,149","7,043",1.6,2404202310
4/24/2023 11:00,164,16.0,"3,045,307","7,043",1.6,2404202311
4/24/2023 12:00,200,16.0,"3,045,481","7,045",1.6,2404202312
4/24/2023 13:00,132,17.0,"3,045,634","7,047",1.7,2404202313
4/24/2023 14:00,160,17.5,"3,045,789","7,047",1.75,2404202314
4/24/2023 15:00,160,17.0,"3,045,941","7,047",1.7,2404202315
4/24/2023 16:00,152,16.0,"3,046,096","7,047",1.6,2404202316
4/24/2023 17:00,176,16.5,"3,046,257","7,047",1.65,2404202317
4/24/2023 18:00,184,15.5,"3,046,424","7,047",1.55,2404202318
4/24/2023 19:00,172,15.5,"3,046,604","7,047",1.55,2404202319
4/24/2023 20:00,156,15.5,"3,046,778","7,047",1.55,2404202320
4/24/2023 21:00,164,15.5,"3,046,953","7,047",1.55,2404202321
4/24/2023 22:00,136,15.0,"3,047,103","7,047",1.5,2404202322
4/24/2023 23:00,140,16.0,"3,047,249","7,047",1.6,2404202323
4/25/2023 0:00,124,16.5,"3,047,378","7,047",1.65,2504202300
4/25/2023 1:00,128,17.5,"3,047,505","7,047",1.75,2504202301
4/25/2023 2:00,120,19.0,"3,047,629","7,047",1.9,2504202302
4/25/2023 3:00,124,19.5,"3,047,753","7,047",1.95,2504202303
4/25/2023 4:00,120,19.5,"3,047,876","7,047",1.95,2504202304
4/25/2023 5:00,128,19.0,"3,048,005","7,047",1.9,2504202305
4/25/2023 6:00,156,16.0,"3,048,136","7,047",1.6,2504202306
4/25/2023 7:00,168,15.5,"3,048,286","7,047",1.55,2504202307
4/25/2023 8:00,168,16.0,"3,048,459","7,047",1.6,2504202308
4/25/2023 9:00,164,16.5,"3,048,632","7,047",1.65,2504202309
4/25/2023 10:00,180,16.0,"3,048,810","7,047",1.6,2504202310
4/25/2023 11:00,172,16.0,"3,048,974","7,047",1.6,2504202311
4/25/2023 12:00,160,16.0,"3,049,139","7,047",1.6,2504202312
4/25/2023 13:00,168,17.0,"3,049,294","7,047",1.7,2504202313
4/25/2023 14:00,160,18.0,"3,049,455","7,047",1.8,2504202314
4/25/2023 15:00,156,17.0,"3,049,611","7,047",1.7,2504202315
4/25/2023 16:00,144,17.0,"3,049,753","7,047",1.7,2504202316
4/25/2023 17:00,164,16.0,"3,049,912","7,047",1.6,2504202317
4/25/2023 18:00,160,15.5,"3,050,073","7,047",1.55,2504202318
4/25/2023 19:00,180,15.0,"3,050,242","7,047",1.5,2504202319
4/25/2023 20:00,168,15.5,"3,050,409","7,047",1.55,2504202320
4/25/2023 21:00,168,16.0,"3,050,573","7,047",1.6,2504202321
4/25/2023 22:00,156,15.0,"3,050,736","7,047",1.5,2504202322
4/25/2023 23:00,144,16.0,"3,050,883","7,047",1.6,2504202323
4/26/2023 0:00,128,17.0,"3,051,017","7,047",1.7,2604202300
4/26/2023 1:00,128,18.0,"3,051,144","7,047",1.8,2604202301
4/26/2023 2:00,124,19.0,"3,051,271","7,047",1.9,2604202302
4/26/2023 3:00,120,19.0,"3,051,390","7,047",1.9,2604202303
4/26/2023 4:00,120,19.5,"3,051,508","7,047",1.95,2604202304
4/26/2023 5:00,128,18.0,"3,051,631","7,047",1.8,2604202305
4/26/2023 6:00,136,15.0,"3,051,761","7,047",1.5,2604202306
4/26/2023 7:00,164,15.0,"3,051,911","7,047",1.5,2604202307
4/26/2023 8:00,168,15.0,"3,052,078","7,047",1.5,2604202308
4/26/2023 9:00,168,16.0,"3,052,249","7,047",1.6,2604202309
4/26/2023 10:00,164,16.0,"3,052,418","7,047",1.6,2604202310
4/26/2023 11:00,172,16.0,"3,052,585","7,047",1.6,2604202311
4/26/2023 12:00,164,16.0,"3,052,752","7,047",1.6,2604202312
4/26/2023 13:00,160,17.0,"3,052,913","7,047",1.7,2604202313
4/26/2023 14:00,156,17.5,"3,053,071","7,047",1.75,2604202314
4/26/2023 15:00,152,17.5,"3,053,224","7,047",1.75,2604202315
4/26/2023 16:00,156,17.5,"3,053,380","7,047",1.75,2604202316
4/26/2023 17:00,172,16.5,"3,053,542","7,047",1.65,2604202317
4/26/2023 18:00,180,15.5,"3,053,715","7,047",1.55,2604202318
4/26/2023 19:00,184,15.0,"3,053,893","7,047",1.5,2604202319
4/26/2023 20:00,180,16.0,"3,054,069","7,047",1.6,2604202320
4/26/2023 21:00,160,16.0,"3,054,232","7,047",1.6,2604202321
4/26/2023 22:00,160,16.5,"3,054,392","7,047",1.65,2604202322
4/26/2023 23:00,148,17.0,"3,054,540","7,047",1.7,2604202323
4/27/2023 0:00,124,17.0,"3,054,667","7,047",1.7,2704202300
4/27/2023 1:00,120,18.0,"3,054,791","7,047",1.8,2704202301
4/27/2023 2:00,120,19.0,"3,054,912","7,047",1.9,2704202302
4/27/2023 3:00,120,19.5,"3,055,032","7,047",1.95,2704202303
4/27/2023 4:00,124,19.5,"3,055,153","7,047",1.95,2704202304
4/27/2023 5:00,128,18.0,"3,055,277","7,047",1.8,2704202305
4/27/2023 6:00,156,16.5,"3,055,418","7,047",1.65,2704202306
4/27/2023 7:00,176,15.5,"3,055,585","7,047",1.55,2704202307
4/27/2023 8:00,176,16.0,"3,055,759","7,047",1.6,2704202308
4/27/2023 9:00,160,17.0,"3,055,926","7,047",1.7,2704202309
4/27/2023 10:00,168,16.0,"3,056,082","7,047",1.6,2704202310
4/27/2023 11:00,164,16.0,"3,056,249","7,047",1.6,2704202311
4/27/2023 12:00,160,16.5,"3,056,417","7,047",1.65,2704202312
4/27/2023 13:00,168,16.5,"3,056,582","7,047",1.65,2704202313
4/27/2023 14:00,156,17.0,"3,056,740","7,047",1.7,2704202314
4/27/2023 15:00,156,17.0,"3,056,897","7,047",1.7,2704202315
4/27/2023 16:00,168,17.0,"3,057,053","7,047",1.7,2704202316
4/27/2023 17:00,176,16.5,"3,057,216","7,047",1.65,2704202317
4/27/2023 18:00,168,15.5,"3,057,386","7,047",1.55,2704202318
4/27/2023 19:00,184,15.5,"3,057,567","7,047",1.55,2704202319
4/27/2023 20:00,180,16.0,"3,057,749","7,047",1.6,2704202320
4/27/2023 21:00,160,16.0,"3,057,912","7,047",1.6,2704202321
4/27/2023 22:00,164,16.0,"3,058,083","7,047",1.6,2704202322
4/27/2023 23:00,152,17.0,"3,058,240","7,047",1.7,2704202323
4/28/2023 0:00,124,16.5,"3,058,371","7,047",1.65,2804202300
4/28/2023 1:00,128,18.0,"3,058,499","7,047",1.8,2804202301
4/28/2023 2:00,124,18.5,"3,058,624","7,047",1.85,2804202302
4/28/2023 3:00,120,19.0,"3,058,745","7,047",1.9,2804202303
4/28/2023 4:00,120,19.5,"3,058,864","7,047",1.95,2804202304
4/28/2023 5:00,128,18.0,"3,058,991","7,047",1.8,2804202305
4/28/2023 6:00,144,15.0,"3,059,129","7,047",1.5,2804202306
4/28/2023 7:00,172,15.5,"3,059,293","7,047",1.55,2804202307
4/28/2023 8:00,164,15.5,"3,059,462","7,047",1.55,2804202308
4/28/2023 9:00,168,16.5,"3,059,628","7,047",1.65,2804202309
4/28/2023 10:00,168,16.0,"3,059,794","7,047",1.6,2804202310
4/28/2023 11:00,172,16.0,"3,059,966","7,047",1.6,2804202311
4/28/2023 12:00,160,16.5,"3,060,131","7,047",1.65,2804202312
4/28/2023 13:00,164,17.5,"3,060,295","7,047",1.75,2804202313
4/28/2023 14:00,152,16.5,"3,060,450","7,047",1.65,2804202314
4/28/2023 15:00,152,17.0,"3,060,602","7,047",1.7,2804202315
4/28/2023 16:00,156,16.0,"3,060,757","7,047",1.6,2804202316
4/28/2023 17:00,164,15.0,"3,060,920","7,047",1.5,2804202317
4/28/2023 18:00,172,15.5,"3,061,090","7,047",1.55,2804202318
4/28/2023 19:00,180,15.0,"3,061,271","7,047",1.5,2804202319
4/28/2023 20:00,180,16.0,"3,061,451","7,047",1.6,2804202320
4/28/2023 21:00,168,16.0,"3,061,619","7,047",1.6,2804202321
4/28/2023 22:00,156,16.0,"3,061,780","7,047",1.6,2804202322
4/28/2023 23:00,144,16.5,"3,061,929","7,047",1.65,2804202323
4/29/2023 0:00,132,16.5,"3,062,061","7,047",1.65,2904202300
4/29/2023 1:00,128,17.5,"3,062,188","7,047",1.75,2904202301
4/29/2023 2:00,124,18.5,"3,062,312","7,047",1.85,2904202302
4/29/2023 3:00,124,19.0,"3,062,438","7,047",1.9,2904202303
4/29/2023 4:00,124,19.0,"3,062,560","7,047",1.9,2904202304
4/29/2023 5:00,124,18.5,"3,062,683","7,047",1.85,2904202305
4/29/2023 6:00,136,16.5,"3,062,814","7,047",1.65,2904202306
4/29/2023 7:00,156,14.5,"3,062,964","7,047",1.45,2904202307
4/29/2023 8:00,172,13.5,"3,063,133","7,047",1.35,2904202308
4/29/2023 9:00,156,13.5,"3,063,292","7,047",1.35,2904202309
4/29/2023 10:00,160,14.0,"3,063,449","7,047",1.4,2904202310
4/29/2023 11:00,156,13.5,"3,063,607","7,047",1.35,2904202311
4/29/2023 12:00,156,14.0,"3,063,764","7,047",1.4,2904202312
4/29/2023 13:00,144,13.0,"3,063,915","7,047",1.3,2904202313
4/29/2023 14:00,144,14.0,"3,064,058","7,047",1.4,2904202314
4/29/2023 15:00,132,13.5,"3,064,193","7,047",1.35,2904202315
4/29/2023 16:00,144,12.5,"3,064,330","7,047",1.25,2904202316
4/29/2023 17:00,156,12.5,"3,064,483","7,047",1.25,2904202317
4/29/2023 18:00,160,13.0,"3,064,638","7,047",1.3,2904202318
4/29/2023 19:00,180,14.5,"3,064,803","7,047",1.45,2904202319
4/29/2023 20:00,176,15.0,"3,064,978","7,047",1.5,2904202320
4/29/2023 21:00,172,16.0,"3,065,147","7,047",1.6,2904202321
4/29/2023 22:00,152,16.0,"3,065,300","7,047",1.6,2904202322
4/29/2023 23:00,144,16.5,"3,065,447","7,047",1.65,2904202323
4/30/2023 0:00,140,17.5,"3,065,589","7,047",1.75,3004202300
4/30/2023 1:00,140,19.0,"3,065,731","7,047",1.9,3004202301
4/30/2023 2:00,136,20.5,"3,065,867","7,047",2.05,3004202302
4/30/2023 3:00,136,21.5,"3,066,003","7,047",2.15,3004202303
4/30/2023 4:00,132,20.5,"3,066,135","7,047",2.05,3004202304
4/30/2023 5:00,140,20.0,"3,066,272","7,047",2.0,3004202305
4/30/2023 6:00,144,18.0,"3,066,413","7,047",1.8,3004202306
4/30/2023 7:00,160,16.0,"3,066,563","7,047",1.6,3004202307
4/30/2023 8:00,160,15.0,"3,066,723","7,047",1.5,3004202308
4/30/2023 9:00,156,15.0,"3,066,884","7,047",1.5,3004202309
4/30/2023 10:00,156,14.0,"3,067,039","7,047",1.4,3004202310
4/30/2023 11:00,156,14.5,"3,067,197","7,047",1.45,3004202311
4/30/2023 12:00,156,15.0,"3,067,352","7,047",1.5,3004202312
4/30/2023 13:00,144,15.0,"3,067,502","7,047",1.5,3004202313
4/30/2023 14:00,136,14.5,"3,067,638","7,047",1.45,3004202314
4/30/2023 15:00,132,14.0,"3,067,771","7,047",1.4,3004202315
4/30/2023 16:00,148,14.5,"3,067,912","7,047",1.45,3004202316
4/30/2023 17:00,156,15.0,"3,068,065","7,047",1.5,3004202317
4/30/2023 18:00,152,16.0,"3,068,223","7,047",1.6,3004202318
4/30/2023 19:00,164,17.0,"3,068,391","7,047",1.7,3004202319
4/30/2023 20:00,160,17.5,"3,068,553","7,047",1.75,3004202320
4/30/2023 21:00,160,17.5,"3,068,714","7,047",1.75,3004202321
4/30/2023 22:00,160,18.0,"3,068,871","7,047",1.8,3004202322
4/30/2023 23:00,140,18.0,"3,069,017","7,047",1.8,3004202323
5/1/2023 0:00,132,18.5,"3,069,150","7,047",1.85,105202300
5/1/2023 1:00,132,20.0,"3,069,281","7,047",2.0,105202301
5/1/2023 2:00,128,21.0,"3,069,411","7,047",2.1,105202302
5/1/2023 3:00,128,21.0,"3,069,538","7,047",2.1,105202303
5/1/2023 4:00,132,21.0,"3,069,669","7,047",2.1,105202304
5/1/2023 5:00,132,20.5,"3,069,806","7,047",2.05,105202305
5/1/2023 6:00,140,17.0,"3,069,944","7,047",1.7,105202306
5/1/2023 7:00,152,16.5,"3,070,095","7,047",1.65,105202307
5/1/2023 8:00,156,16.0,"3,070,251","7,047",1.6,105202308
5/1/2023 9:00,172,16.0,"3,070,422","7,047",1.6,105202309
5/1/2023 10:00,160,15.5,"3,070,583","7,047",1.55,105202310
5/1/2023 11:00,168,16.0,"3,070,751","7,047",1.6,105202311
5/1/2023 12:00,152,15.5,"3,070,909","7,047",1.55,105202312
5/1/2023 13:00,152,16.5,"3,071,062","7,047",1.65,105202313
5/1/2023 14:00,148,17.0,"3,071,211","7,047",1.7,105202314
5/1/2023 15:00,148,16.5,"3,071,359","7,047",1.65,105202315
5/1/2023 16:00,152,16.0,"3,071,508","7,047",1.6,105202316
5/1/2023 17:00,164,16.0,"3,071,664","7,047",1.6,105202317
5/1/2023 18:00,168,15.5,"3,071,829","7,047",1.55,105202318
5/1/2023 19:00,164,16.0,"3,071,995","7,047",1.6,105202319
5/1/2023 20:00,160,16.5,"3,072,156","7,047",1.65,105202320
5/1/2023 21:00,152,17.0,"3,072,309","7,047",1.7,105202321
5/1/2023 22:00,152,17.0,"3,072,458","7,047",1.7,105202322
5/1/2023 23:00,144,17.5,"3,072,601","7,047",1.75,105202323
5/2/2023 0:00,136,18.0,"3,072,738","7,047",1.8,205202300
5/2/2023 1:00,132,19.0,"3,072,870","7,047",1.9,205202301
5/2/2023 2:00,128,20.5,"3,073,000","7,047",2.05,205202302
5/2/2023 3:00,128,20.5,"3,073,130","7,047",2.05,205202303
5/2/2023 4:00,132,21.0,"3,073,259","7,047",2.1,205202304
5/2/2023 5:00,128,19.5,"3,073,388","7,047",1.95,205202305
5/2/2023 6:00,144,17.5,"3,073,522","7,047",1.75,205202306
5/2/2023 7:00,152,16.0,"3,073,674","7,047",1.6,205202307
5/2/2023 8:00,160,15.0,"3,073,837","7,047",1.5,205202308
5/2/2023 9:00,156,15.0,"3,073,996","7,047",1.5,205202309
5/2/2023 10:00,160,15.0,"3,074,159","7,047",1.5,205202310
5/2/2023 11:00,168,15.0,"3,074,325","7,047",1.5,205202311
5/2/2023 12:00,164,15.0,"3,074,491","7,047",1.5,205202312
5/2/2023 13:00,156,15.5,"3,074,648","7,047",1.55,205202313
5/2/2023 14:00,144,15.0,"3,074,795","7,047",1.5,205202314
5/2/2023 15:00,148,15.0,"3,074,941","7,047",1.5,205202315
5/2/2023 16:00,152,15.0,"3,075,091","7,047",1.5,205202316
5/2/2023 17:00,168,15.5,"3,075,255","7,047",1.55,205202317
5/2/2023 18:00,172,15.0,"3,075,430","7,047",1.5,205202318
5/2/2023 19:00,184,15.0,"3,075,612","7,047",1.5,205202319
5/2/2023 20:00,176,16.0,"3,075,784","7,047",1.6,205202320
5/2/2023 21:00,164,16.0,"3,075,949","7,047",1.6,205202321
5/2/2023 22:00,156,16.0,"3,076,105","7,047",1.6,205202322
5/2/2023 23:00,148,17.0,"3,076,254","7,047",1.7,205202323
5/3/2023 0:00,140,17.5,"3,076,394","7,047",1.75,305202300
5/3/2023 1:00,132,19.0,"3,076,531","7,047",1.9,305202301
5/3/2023 2:00,128,20.0,"3,076,664","7,047",2.0,305202302
5/3/2023 3:00,128,20.5,"3,076,793","7,047",2.05,305202303
5/3/2023 4:00,132,20.5,"3,076,920","7,047",2.05,305202304
5/3/2023 5:00,140,20.0,"3,077,054","7,047",2.0,305202305
5/3/2023 6:00,148,17.0,"3,077,197","7,047",1.7,305202306
5/3/2023 7:00,156,15.5,"3,077,349","7,047",1.55,305202307
5/3/2023 8:00,164,15.0,"3,077,514","7,047",1.5,305202308
5/3/2023 9:00,164,15.0,"3,077,680","7,047",1.5,305202309
5/3/2023 10:00,168,14.5,"3,077,846","7,047",1.45,305202310
5/3/2023 11:00,172,15.0,"3,078,018","7,047",1.5,305202311
5/3/2023 12:00,172,15.5,"3,078,189","7,047",1.55,305202312
5/3/2023 13:00,156,14.5,"3,078,355","7,047",1.45,305202313
5/3/2023 14:00,148,14.5,"3,078,506","7,047",1.45,305202314
5/3/2023 15:00,144,14.5,"3,078,651","7,047",1.45,305202315
5/3/2023 16:00,152,13.5,"3,078,802","7,047",1.35,305202316
5/3/2023 17:00,156,13.0,"3,078,962","7,047",1.3,305202317
5/3/2023 18:00,172,12.5,"3,079,129","7,047",1.25,305202318
5/3/2023 19:00,180,12.5,"3,079,305","7,047",1.25,305202319
5/3/2023 20:00,180,14.0,"3,079,481","7,047",1.4,305202320
5/3/2023 21:00,164,13.5,"3,079,643","7,047",1.35,305202321
5/3/2023 22:00,152,13.5,"3,079,797","7,047",1.35,305202322
5/3/2023 23:00,140,14.5,"3,079,942","7,047",1.45,305202323
5/4/2023 0:00,140,15.5,"3,080,084","7,047",1.55,405202300
5/4/2023 1:00,116,15.5,"3,080,208","7,047",1.55,405202301
5/4/2023 2:00,116,16.0,"3,080,324","7,047",1.6,405202302
5/4/2023 3:00,112,16.5,"3,080,437","7,047",1.65,405202303
5/4/2023 4:00,104,16.0,"3,080,546","7,047",1.6,405202304
5/4/2023 5:00,116,16.0,"3,080,661","7,047",1.6,405202305
5/4/2023 6:00,144,14.5,"3,080,798","7,047",1.45,405202306
5/4/2023 7:00,180,15.0,"3,080,961","7,047",1.5,405202307
5/4/2023 8:00,168,15.0,"3,081,133","7,047",1.5,405202308
5/4/2023 9:00,160,15.0,"3,081,299","7,047",1.5,405202309
5/4/2023 10:00,156,14.0,"3,081,454","7,047",1.4,405202310
5/4/2023 11:00,156,14.0,"3,081,612","7,047",1.4,405202311
5/4/2023 12:00,160,13.5,"3,081,767","7,047",1.35,405202312
5/4/2023 13:00,148,14.5,"3,081,916","7,047",1.45,405202313
5/4/2023 14:00,136,14.0,"3,082,056","7,047",1.4,405202314
5/4/2023 15:00,16,15.0,"3,082,134","7,047",1.5,405202315
5/4/2023 16:00,152,13.0,"3,082,271","7,047",1.3,405202316
5/4/2023 17:00,168,14.5,"3,082,436","7,047",1.45,405202317
5/4/2023 18:00,184,14.0,"3,082,615","7,047",1.4,405202318
5/4/2023 19:00,184,14.5,"3,082,799","7,047",1.45,405202319
5/4/2023 20:00,180,15.0,"3,082,978","7,047",1.5,405202320
5/4/2023 21:00,172,15.5,"3,083,153","7,047",1.55,405202321
5/4/2023 22:00,164,15.5,"3,083,316","7,047",1.55,405202322
5/4/2023 23:00,156,16.5,"3,083,476","7,047",1.65,405202323
5/5/2023 0:00,144,18.0,"3,083,624","7,047",1.8,505202300
5/5/2023 1:00,124,17.0,"3,083,751","7,047",1.7,505202301
5/5/2023 2:00,120,17.5,"3,083,872","7,047",1.75,505202302
5/5/2023 3:00,116,18.0,"3,083,990","7,047",1.8,505202303
5/5/2023 4:00,120,18.0,"3,084,109","7,047",1.8,505202304
5/5/2023 5:00,132,18.0,"3,084,232","7,047",1.8,505202305
5/5/2023 6:00,148,16.0,"3,084,375","7,047",1.6,505202306
5/5/2023 7:00,180,16.0,"3,084,543","7,047",1.6,505202307
5/5/2023 8:00,180,16.5,"3,084,723","7,047",1.65,505202308
5/5/2023 9:00,168,16.0,"3,084,897","7,047",1.6,505202309
5/5/2023 10:00,160,16.5,"3,085,059","7,047",1.65,505202310
5/5/2023 11:00,164,16.0,"3,085,224","7,047",1.6,505202311
5/5/2023 12:00,168,16.0,"3,085,391","7,047",1.6,505202312
5/5/2023 13:00,144,16.0,"3,085,545","7,047",1.6,505202313
5/5/2023 14:00,156,16.5,"3,085,696","7,047",1.65,505202314
5/5/2023 15:00,144,16.5,"3,085,844","7,047",1.65,505202315
5/5/2023 16:00,144,16.5,"3,085,989","7,047",1.65,505202316
5/5/2023 17:00,168,16.0,"3,086,149","7,047",1.6,505202317
5/5/2023 18:00,172,15.0,"3,086,324","7,047",1.5,505202318
5/5/2023 19:00,172,15.0,"3,086,500","7,047",1.5,505202319
5/5/2023 20:00,168,16.0,"3,086,674","7,047",1.6,505202320
5/5/2023 21:00,168,16.0,"3,086,844","7,047",1.6,505202321
5/5/2023 22:00,152,16.5,"3,087,001","7,047",1.65,505202322
5/5/2023 23:00,136,16.5,"3,087,142","7,047",1.65,505202323
5/6/2023 0:00,128,17.0,"3,087,277","7,047",1.7,605202300
5/6/2023 1:00,120,18.0,"3,087,400","7,047",1.8,605202301
5/6/2023 2:00,120,19.5,"3,087,523","7,047",1.95,605202302
5/6/2023 3:00,120,20.0,"3,087,645","7,047",2.0,605202303
5/6/2023 4:00,120,20.0,"3,087,763","7,047",2.0,605202304
5/6/2023 5:00,128,19.0,"3,087,884","7,047",1.9,605202305
5/6/2023 6:00,144,17.0,"3,088,015","7,047",1.7,605202306
5/6/2023 7:00,156,15.5,"3,088,164","7,047",1.55,605202307
5/6/2023 8:00,176,16.0,"3,088,337","7,047",1.6,605202308
5/6/2023 9:00,164,16.0,"3,088,501","7,047",1.6,605202309
5/6/2023 10:00,164,16.0,"3,088,664","7,047",1.6,605202310
5/6/2023 11:00,164,15.5,"3,088,829","7,047",1.55,605202311
5/6/2023 12:00,160,15.5,"3,088,986","7,047",1.55,605202312
5/6/2023 13:00,160,16.0,"3,089,146","7,047",1.6,605202313
5/6/2023 14:00,148,16.0,"3,089,297","7,047",1.6,605202314
5/6/2023 15:00,140,16.0,"3,089,439","7,047",1.6,605202315
5/6/2023 16:00,156,16.0,"3,089,591","7,047",1.6,605202316
5/6/2023 17:00,164,15.5,"3,089,751","7,047",1.55,605202317
5/6/2023 18:00,172,15.0,"3,089,922","7,047",1.5,605202318
5/6/2023 19:00,172,14.5,"3,090,092","7,047",1.45,605202319
5/6/2023 20:00,156,16.0,"3,090,258","7,047",1.6,605202320
5/6/2023 21:00,156,16.0,"3,090,418","7,047",1.6,605202321
5/6/2023 22:00,144,15.5,"3,090,569","7,047",1.55,605202322
5/6/2023 23:00,136,15.5,"3,090,711","7,047",1.55,605202323
5/7/2023 0:00,128,16.5,"3,090,842","7,047",1.65,705202300
5/7/2023 1:00,124,18.0,"3,090,969","7,047",1.8,705202301
5/7/2023 2:00,116,18.0,"3,091,091","7,047",1.8,705202302
5/7/2023 3:00,104,18.5,"3,091,199","7,047",1.85,705202303
5/7/2023 4:00,108,18.5,"3,091,308","7,047",1.85,705202304
5/7/2023 5:00,120,17.5,"3,091,425","7,047",1.75,705202305
5/7/2023 6:00,132,16.5,"3,091,552","7,047",1.65,705202306
5/7/2023 7:00,148,15.0,"3,091,696","7,047",1.5,705202307
5/7/2023 8:00,160,14.5,"3,091,853","7,047",1.45,705202308
5/7/2023 9:00,160,15.0,"3,092,012","7,047",1.5,705202309
5/7/2023 10:00,152,14.0,"3,092,163","7,047",1.4,705202310
5/7/2023 11:00,160,14.0,"3,092,321","7,047",1.4,705202311
5/7/2023 12:00,164,14.5,"3,092,488","7,047",1.45,705202312
5/7/2023 13:00,156,14.5,"3,092,646","7,047",1.45,705202313
5/7/2023 14:00,152,15.0,"3,092,796","7,047",1.5,705202314
5/7/2023 15:00,148,15.0,"3,092,937","7,047",1.5,705202315
5/7/2023 16:00,140,13.0,"3,093,077","7,047",1.3,705202316
5/7/2023 17:00,156,14.0,"3,093,238","7,047",1.4,705202317
5/7/2023 18:00,172,14.5,"3,093,410","7,047",1.45,705202318
5/7/2023 19:00,168,14.0,"3,093,580","7,047",1.4,705202319
5/7/2023 20:00,160,15.0,"3,093,742","7,047",1.5,705202320
5/7/2023 21:00,164,15.0,"3,093,905","7,047",1.5,705202321
5/7/2023 22:00,148,15.0,"3,094,058","7,047",1.5,705202322
5/7/2023 23:00,136,15.5,"3,094,197","7,047",1.55,705202323
5/8/2023 0:00,132,16.5,"3,094,327","7,047",1.65,805202300
5/8/2023 1:00,116,16.5,"3,094,443","7,047",1.65,805202301
5/8/2023 2:00,112,17.0,"3,094,557","7,047",1.7,805202302
5/8/2023 3:00,112,17.5,"3,094,666","7,047",1.75,805202303
5/8/2023 4:00,112,17.5,"3,094,776","7,047",1.75,805202304
5/8/2023 5:00,112,17.0,"3,094,887","7,047",1.7,805202305
5/8/2023 6:00,136,15.0,"3,095,013","7,047",1.5,805202306
5/8/2023 7:00,156,15.0,"3,095,166","7,047",1.5,805202307
5/8/2023 8:00,152,15.0,"3,095,322","7,047",1.5,805202308
5/8/2023 9:00,156,15.5,"3,095,480","7,047",1.55,805202309
5/8/2023 10:00,144,15.0,"3,095,629","7,047",1.5,805202310
5/8/2023 11:00,144,14.5,"3,095,777","7,047",1.45,805202311
5/8/2023 12:00,156,14.5,"3,095,927","7,047",1.45,805202312
5/8/2023 13:00,144,15.0,"3,096,071","7,047",1.5,805202313
5/8/2023 14:00,128,14.5,"3,096,208","7,047",1.45,805202314
5/8/2023 15:00,124,14.5,"3,096,333","7,047",1.45,805202315
5/8/2023 16:00,144,15.5,"3,096,472","7,047",1.55,805202316
5/8/2023 17:00,152,14.5,"3,096,622","7,047",1.45,805202317
5/8/2023 18:00,156,14.5,"3,096,777","7,047",1.45,805202318
5/8/2023 19:00,176,14.5,"3,096,949","7,047",1.45,805202319
5/8/2023 20:00,168,15.0,"3,097,117","7,047",1.5,805202320
5/8/2023 21:00,148,14.5,"3,097,269","7,047",1.45,805202321
5/8/2023 22:00,140,14.5,"3,097,413","7,047",1.45,805202322
5/8/2023 23:00,132,15.5,"3,097,547","7,047",1.55,805202323
5/9/2023 0:00,128,16.0,"3,097,675","7,047",1.6,905202300
5/9/2023 1:00,112,16.5,"3,097,790","7,047",1.65,905202301
5/9/2023 2:00,112,17.0,"3,097,903","7,047",1.7,905202302
5/9/2023 3:00,104,17.5,"3,098,006","7,047",1.75,905202303
5/9/2023 4:00,100,18.0,"3,098,106","7,047",1.8,905202304
5/9/2023 5:00,116,17.0,"3,098,216","7,047",1.7,905202305
5/9/2023 6:00,148,16.5,"3,098,356","7,047",1.65,905202306
5/9/2023 7:00,156,15.5,"3,098,509","7,047",1.55,905202307
5/9/2023 8:00,164,15.5,"3,098,672","7,047",1.55,905202308
